1539574573.0366986, 23.62461669921874, 61.783355712890625
1539574633.2162986, 23.66751708984375, 59.120697021484375
1539574693.3967004, 23.6567919921875, 59.700531005859375
1539574753.5610511, 23.646066894531252, 60.364288330078125
1539574813.7418332, 23.613891601562493, 59.486907958984375
1539574873.922326, 23.731867675781253, 59.212249755859375
1539574934.0610027, 23.796218261718742, 59.860748291015625
1539574994.2414145, 23.774768066406246, 58.884185791015625
1539575054.422221, 23.817668457031253, 58.456939697265625
1539575114.5611858, 23.914194335937502, 58.662933349609375
1539575174.7412856, 23.871293945312495, 58.746856689453125
1539575234.8738194, 23.796218261718742, 59.822601318359375
